CVEGEO,colonia_cve,cuadrante_id,Industria,Comercio,Servicios
0900700012193015,1479,0110,1,2,0
0900700012193014,1479,0110,2,2,1
0900700012193013,1479,0110,0,1,2
0900700012193012,1479,0110,2,2,0
0900700012193008,1479,0110,1,5,1
0900700012193007,1479,0110,0,0,0
0900700012193006,1479,0110,0,1,0
0900700012193005,1479,0110,0,0,1
0900700012193004,1479,0110,1,0,3
0900700012193003,1479,0110,0,4,2
0900700012189024,388,0110,0,1,4
0900700012189023,388,0110,1,3,1
0900700012189022,388,0111,0,5,5
0900700012189021,388,0111,0,2,1
0900700012189020,388,0111,0,1,1
0900700012189014,388,0111,0,0,1
0900700012189011,388,0111,0,0,0
0900700012189010,388,0110,0,1,7
0900700012189006,388,0110,2,1,1
0900700012189005,388,0111,2,0,1
0900700012189004,388,0111,0,2,2
0900700012189003,388,0111,0,0,1
0900700012189002,388,0110,0,0,0
0900700012189001,388,0110,0,2,0
0900700012085003,1476,018,3,4,2
0900700012085002,1476,018,0,0,6
0900700012070020,1476,018,2,8,5
0900700012070019,1476,018,4,3,2
0900700012070018,1476,018,1,4,2
0900700012070017,1476,018,0,12,6
0900700012070016,1476,018,0,2,0
0900700012070015,1476,018,0,4,6
0900700012070011,1476,018,0,2,3
0900700012070009,378,018,5,4,2
0900700012070008,378,018,1,5,6
0900700012070007,378,018,1,1,4
0900700012085010,1476,018,0,6,3
0900700012070001,378,018,0,4,3
0900700012047052,389,017,0,0,1
0900700012047051,1468,017,0,4,1
0900700012047045,1468,017,0,4,2
0900700012047044,1468,017,0,4,3
0900700012047043,1468,017,0,2,1
0900700012047041,1468,017,1,3,3
0900700012047040,1468,017,0,4,1
0900700012047038,1468,017,3,11,8
0900700012047036,389,017,1,9,5
0900700012047035,389,017,2,2,4
0900700012047034,390,016,3,9,18
0900700012047033,390,016,1,2,5
0900700012047032,390,016,3,4,5
0900700015709027,1432,013,3,11,17
0900700015681050,1333,012,0,0,0
0900700015681046,1333,012,0,0,0
0900700015681045,1333,012,0,0,0
0900700015681043,1333,012,0,0,0
0900700015681042,1333,012,0,0,0
0900700015681038,1333,012,0,0,0
0900700015681031,1333,012,0,0,0
0900700015681028,1333,012,0,0,0
0900700015681051,1333,012,0,0,0
0900700015681013,1333,012,0,0,0
0900700015681012,1333,012,0,0,0
0900700015677037,1330,012,1,2,3
0900700015677036,1330,012,0,0,3
0900700015677030,1330,012,1,10,7
0900700015677029,1330,012,0,0,1
0900700015677016,1330,012,0,1,1
0900700015677013,1330,012,1,3,3
0900700015677012,1330,012,0,3,3
0900700012047026,389,017,0,2,1
0900700012047025,389,017,1,2,1
0900700012047023,389,017,2,6,5
0900700012047021,1468,017,2,8,10
0900700012047016,389,017,1,1,9
0900700012047014,389,017,0,3,2
0900700012047013,1468,017,0,2,4
0900700012047012,1468,017,1,4,2
0900700012047011,1468,017,2,5,1
0900700012047006,389,017,4,10,9
0900700012047005,389,017,2,3,4
0900700012047004,389,017,0,2,2
0900700012047003,389,017,0,4,7
0900700011994066,1468,017,0,1,1
0900700011994065,1468,017,0,0,1
0900700011994030,1468,017,1,4,0
0900700011994022,1468,017,0,2,5
0900700011994021,1468,017,1,3,5
0900700011994018,1468,017,0,1,2
0900700011994017,1468,017,1,4,7
090070001198A025,1468,017,0,1,1
090070001198A024,1468,017,1,4,8
090070001198A023,1468,017,0,2,3
090070001198A021,1468,017,0,6,2
090070001198A017,1468,017,0,2,1
090070001198A016,1469,017,3,25,37
090070001198A015,1468,017,2,10,15
090070001198A013,1469,017,0,4,3
090070001198A012,1469,017,2,8,16
090070001198A011,1469,017,1,2,6
090070001198A010,1469,017,2,2,2
090070001198A005,1469,017,0,4,6
090070001198A004,1469,017,1,2,4
090070001198A003,1469,017,1,4,5
0900700011994064,1468,017,1,0,0
090070001198A002,1469,017,0,4,2
0900700011960021,1440,019,0,0,1
0900700011960017,1440,013,4,5,22
0900700011960004,1441,019,10,26,34
0900700011960003,1440,013,3,3,10
0900700011960001,1440,019,0,3,5
0900700011941032,376,018,0,2,5
090070001209A011,1477,019,0,3,0
0900700011941031,376,018,0,0,1
0900700011941028,376,018,0,0,0
0900700011941023,376,018,0,5,11
0900700011941022,376,018,0,2,3
0900700011941021,376,018,1,7,9
0900700011941020,376,017,0,1,4
0900700011941011,376,018,0,1,5
0900700011941005,376,018,0,2,1
0900700011941004,376,018,0,1,1
0900700011941003,376,018,0,2,3
0900700011941002,376,018,0,0,1
0900700011941001,376,018,0,0,5
0900700011918033,1467,014,1,0,3
0900700011918032,1467,014,1,2,4
0900700011918030,1467,014,1,4,6
0900700011918029,1467,014,2,2,2
0900700011918028,1467,014,0,5,1
0900700011918027,1467,014,3,45,27
0900700011918026,1467,014,0,1,0
0900700011918025,1467,014,0,2,2
090070001198A019,1468,017,1,2,3
0900700011918024,1467,014,1,0,2
0900700011918023,1467,014,2,2,2
0900700011918022,1467,014,2,7,13
0900700011918017,1467,014,0,2,1
0900700011918016,1467,014,1,2,2
0900700011918015,1467,014,1,3,2
0900700011918014,1467,014,1,0,3
0900700011918013,1467,014,1,7,5
0900700011918012,1467,014,1,4,5
0900700011918010,1467,014,0,4,3
0900700011918009,1467,014,1,5,1
0900700011918008,1467,014,1,2,4
0900700011918007,1467,014,1,3,2
0900700011918006,1467,014,1,3,4
0900700011918005,1467,014,0,3,0
0900700011918002,1467,014,0,3,4
0900700011918001,1467,014,1,5,5
0900700011918020,1467,014,0,4,2
0900700011890025,1439,013,1,4,13
0900700011890024,1439,013,0,5,4
0900700011890022,1439,013,3,7,3
0900700011890018,1439,013,4,1,6
0900700011890017,1439,013,1,8,8
0900700011890016,1439,013,1,9,12
0900700011890015,1440,013,1,3,8
0900700011890014,1439,013,1,3,7
0900700011890013,1439,013,0,3,6
0900700011890011,1439,013,0,5,7
0900700011890010,1439,013,5,2,7
0900700011890009,1439,013,1,4,4
0900700011890008,1439,013,1,3,9
0900700011890007,1439,013,1,7,5
0900700011890006,1440,013,0,7,8
0900700011890005,1440,013,0,10,5
0900700011890002,1439,013,4,6,3
0900700011890001,1439,013,1,4,4
0900700011867060,1348,015,0,2,0
0900700011867047,1348,015,0,0,0
0900700011867046,1347,015,1,4,1
0900700011867045,1347,015,0,1,0
0900700011867042,1348,015,0,3,0
0900700011867035,1347,015,2,33,14
0900700011867033,1347,015,2,7,5
0900700011867028,375,017,0,3,3
0900700011867026,375,017,3,10,8
0900700011867025,1348,015,1,25,5
0900700011867024,1348,015,0,3,1
0900700011867020,375,017,0,14,8
0900700012085011,1476,018,0,2,3
0900700011890023,1439,013,1,5,10
0900700011867016,1348,015,1,2,1
0900700011867015,1348,015,0,2,2
0900700011867014,1347,015,4,7,4
0900700011867010,375,017,1,11,12
0900700011867004,1349,015,4,5,9
0900700011852055,374,015,0,1,0
0900700011852033,374,015,0,0,1
0900700011852018,1346,015,1,2,1
0900700011852016,1346,015,1,8,3
0900700011852013,374,015,0,1,0
0900700011852011,374,015,0,3,2
0900700011852005,374,015,1,5,1
0900700011852004,374,015,1,2,2
0900700011848030,373,017,0,3,1
0900700011848029,373,017,0,0,2
0900700011848028,373,017,0,1,1
0900700011848027,373,017,0,2,0
0900700011848026,373,017,0,3,1
0900700011848025,373,017,1,7,3
0900700011848024,373,017,0,1,0
0900700011848017,373,015,0,1,2
0900700011848015,373,017,0,5,10
0900700011848014,373,017,0,5,2
0900700011848005,373,015,0,2,1
0900700011848004,374,015,0,3,3
0900700011848001,373,015,0,0,0
0900700011833030,373,015,2,2,1
0900700011833028,372,017,4,8,1
0900700011833024,372,017,0,0,1
0900700011833023,372,017,0,1,1
0900700011833022,372,017,2,4,9
0900700011833020,1346,015,1,3,1
0900700011833019,1346,015,0,1,1
0900700011833017,1346,014,2,1,2
0900700011833016,372,015,2,4,1
0900700011833014,1346,015,1,2,1
0900700011833013,1346,015,0,4,2
0900700011833011,1346,015,0,2,1
0900700011833007,1346,015,0,1,0
0900700011833006,1346,015,0,1,0
0900700011833005,1346,014,1,6,4
0900700011833004,372,015,0,1,1
0900700011833003,372,015,2,4,3
0900700011833002,1346,015,0,6,2
0900700011814038,1455,011,1,1,6
0900700011814037,1455,014,0,1,6
0900700011814036,1455,011,0,0,0
0900700011814035,1455,011,0,3,1
0900700011814034,1455,011,1,1,1
0900700011814033,1455,011,0,1,0
0900700011814032,1455,011,0,4,4
0900700011674009,1396,018,0,1,1
0900700011674005,1396,018,0,3,4
0900700011674004,1396,018,1,4,3
0900700011674003,1396,018,0,5,3
0900700011674002,1396,018,1,2,2
0900700011674001,1396,018,0,2,3
090070001166A030,1385,019,0,2,0
090070001166A026,1385,019,0,2,5
090070001166A025,1385,019,1,5,4
090070001166A024,1396,019,0,3,0
090070001166A023,1396,019,0,4,2
090070001166A022,1385,019,0,2,0
090070001166A021,1385,019,0,5,0
090070001166A017,1385,019,0,3,0
090070001166A016,1396,019,0,1,3
090070001166A015,1396,019,0,5,0
090070001166A014,1385,019,0,0,2
090070001166A013,1385,019,1,2,2
090070001166A012,1396,019,0,1,0
090070001166A008,1396,019,1,4,2
090070001166A007,1396,019,3,3,2
090070001166A006,1385,019,0,0,4
090070001166A005,1385,019,1,2,2
090070001166A004,1385,019,2,4,5
090070001166A003,1396,019,0,8,5
090070001166A001,1385,019,1,3,4
0900700011655028,1429,012,0,1,1
0900700011655021,1418,013,1,6,8
0900700012174023,388,0110,2,2,2
0900700012174022,388,0110,1,6,2
0900700012174021,388,0110,1,4,4
0900700012174020,388,0110,1,2,9
0900700012174017,388,0110,2,7,5
0900700012174016,388,0110,0,2,0
0900700012174015,388,0110,0,3,0
0900700012174014,388,0110,0,0,2
0900700012174013,388,0110,0,1,4
0900700012174008,388,0110,0,2,2
0900700012174007,388,0110,0,4,4
0900700012174006,388,0110,1,5,1
0900700012174003,388,0110,0,2,1
090070001216A020,1479,0110,1,2,6
090070001216A019,1479,0110,0,1,1
090070001216A018,1479,0110,0,2,0
090070001216A017,1479,0110,1,7,6
090070001216A016,1479,0110,1,4,2
090070001216A015,1478,0110,3,20,24
090070001216A010,1479,0110,3,1,0
090070001216A009,1478,0110,1,7,7
090070001216A008,1479,0110,0,5,7
090070001216A007,1479,0110,0,4,5
090070001216A006,1478,0110,0,4,2
090070001216A002,1478,0110,2,0,4
090070001216A001,1478,0110,1,3,4
0900700012155021,1477,0110,0,1,4
0900700012155020,1478,0110,0,5,1
0900700012155019,1478,0110,0,4,5
0900700012155016,1478,0110,2,2,0
0900700012155014,1477,0110,1,6,11
0900700012155013,1477,0110,4,5,2
0900700012155012,1478,0110,2,4,8
0900700012155011,1478,0110,2,4,8
0900700012155009,1477,0110,3,5,6
0900700012155008,1478,0110,1,3,4
0900700012155007,1478,0110,0,2,7
0900700012155004,1477,0110,1,14,16
0900700012155003,1478,0110,1,6,6
0900700012140048,1477,019,0,2,0
0900700012140045,1477,019,0,2,1
0900700012140044,1477,019,0,2,0
0900700012140043,1477,019,0,4,1
0900700012140041,379,019,0,0,1
0900700012140037,379,019,1,1,1
0900700012140031,1477,019,1,12,11
0900700012155015,1478,0110,0,2,7
0900700012140030,1477,019,1,14,6
0900700012140029,1477,019,1,2,3
0900700012140027,1477,019,0,1,2
0900700012140026,1477,019,1,2,5
0900700012437011,1317,0114,0,1,1
0900700012140023,1477,019,1,1,3
0900700012140022,379,019,0,4,2
0900700012140021,1477,019,0,5,3
0900700012140020,1477,019,3,2,4
0900700012140017,1477,019,1,2,4
0900700012140016,1477,019,0,5,1
0900700012140015,379,019,1,1,0
0900700012140014,1477,019,1,6,4
0900700012140013,1477,019,0,8,8
0900700012140012,1477,019,1,0,0
0900700012140010,1477,019,2,4,4
0900700012140009,1477,019,0,2,2
0900700012140008,1477,019,3,7,0
0900700012140007,1477,019,2,4,5
0900700012140006,1477,019,2,11,8
0900700012140005,1477,019,1,5,3
0900700012121002,389,016,0,0,1
0900700012121001,389,016,29,24,77
0900700012140024,1477,019,1,3,3
0900700012117023,1477,0110,0,0,2
0900700012117022,1477,0110,2,0,0
0900700012117018,1477,019,4,6,2
0900700012117017,1477,0110,2,3,3
0900700012117016,1477,0110,0,2,5
0900700012117015,1478,0110,2,6,4
0900700012117014,1478,0110,1,3,1
0900700012117013,1478,0110,4,9,13
0900700012117009,1477,0110,1,2,3
0900700012117008,1477,0110,0,3,3
0900700012117007,1477,0110,1,1,3
0900700012117006,1477,0110,0,1,1
0900700012117004,1478,0110,1,2,5
0900700012117003,1478,0110,0,4,1
0900700012102027,389,017,1,16,14
0900700012102026,389,017,3,21,12
0900700012102025,1475,019,1,10,1
0900700012102023,389,017,0,3,5
0900700012102022,389,017,3,6,2
0900700012206020,388,0111,0,0,0
0900700012102017,1477,019,4,15,11
0900700012102016,1477,019,0,7,2
0900700012102015,389,017,0,6,4
0900700012102014,389,017,1,5,4
0900700012102012,389,017,1,4,7
0900700012102011,389,017,0,9,4
0900700012102010,389,017,4,12,6
0900700012102009,1475,019,1,25,9
0900700012102008,1477,019,1,25,10
0900700012102007,389,017,1,26,24
0900700012102003,389,017,0,2,1
0900700012102002,389,017,2,2,4
0900700012102001,389,017,5,20,13
090070001209A034,1477,019,0,0,5
090070001209A032,1477,019,0,1,1
090070001209A028,1475,019,1,9,6
090070001209A027,1475,019,3,12,12
0900700012189012,388,0111,0,1,0
090070001209A025,1477,019,1,0,3
090070001209A024,1475,019,0,24,7
090070001209A023,1475,019,1,14,5
090070001209A019,1477,019,1,4,2
090070001209A018,1477,019,1,2,5
090070001209A017,1477,019,1,2,2
090070001209A015,1477,019,2,116,37
090070001209A012,1477,019,1,0,1
090070001209A010,1477,019,1,1,0
090070001209A009,1477,019,1,2,0
090070001209A008,1477,019,1,3,4
090070001209A004,1477,019,0,4,3
090070001209A003,1477,019,2,4,1
090070001209A002,1477,019,1,2,3
090070001209A001,1477,019,2,1,1
0900700012085028,1476,018,2,5,14
0900700012085027,1476,018,0,12,5
0900700012174004,388,0110,1,1,3
0900700012085022,1476,018,1,4,3
0900700012085021,1476,018,1,2,10
0900700012085020,1476,018,0,3,3
0900700012085019,1476,018,2,1,7
0900700012085018,1476,018,0,4,0
0900700012085016,1476,018,1,6,0
0900700012085015,1476,018,2,2,5
0900700012085014,1476,018,2,3,9
0900700012085013,1476,018,1,7,5
0900700012085012,1476,018,2,4,1
0900700012386029,414,015,0,0,0
0900700012371005,414,015,0,0,1
0900700012085007,1476,018,0,3,2
0900700012085006,1476,018,3,5,4
0900700012085005,1476,018,2,5,7
0900700012085004,1476,018,1,5,2
0900700011655017,1429,012,0,2,1
0900700011655016,1418,0112,2,5,5
0900700011655015,1418,0112,1,1,1
0900700011655011,1418,0112,1,0,1
0900700011655010,1418,0112,4,4,4
0900700011655009,1418,0112,1,4,10
0900700011655008,1418,013,0,0,5
0900700011655006,1429,012,1,1,1
0900700011655003,1418,013,0,2,3
0900700011655001,1418,013,2,1,0
0900700011640032,1429,012,1,1,1
0900700011640027,1429,012,0,1,2
0900700011640009,1429,012,0,4,4
0900700011640008,1429,012,0,3,4
0900700011640007,1429,012,0,1,3
0900700011640006,1429,012,0,2,4
0900700011640005,1429,012,1,0,1
0900700011640004,1429,012,2,5,4
0900700011636020,1431,012,0,0,3
0900700011636019,1455,011,0,3,3
0900700011636018,1455,011,0,4,0
0900700011636017,1455,011,1,5,2
0900700011636015,1431,012,0,2,2
0900700011636014,1431,012,0,2,1
0900700011621016,1455,011,1,1,3
0900700011621015,1455,011,2,0,3
0900700011621014,1455,011,3,5,6
0900700011621009,1431,012,1,2,2
0900700011621007,1431,012,0,0,1
0900700011621006,1431,012,0,0,2
090070001159A047,1415,011,0,2,1
090070001159A021,1415,011,1,1,3
090070001159A020,1415,011,1,2,0
090070001159A019,1415,011,1,2,0
090070001159A018,1415,011,1,0,0
090070001159A013,1415,012,0,4,1
090070001159A010,1415,011,0,2,4
090070001159A009,1415,011,2,3,3
090070001159A004,1415,011,0,2,3
090070001159A002,1415,011,1,0,0
0900700011566059,1341,017,7,28,39
0900700011621013,1455,011,7,7,6
0900700011566057,370,018,1,7,5
0900700011566056,370,018,0,4,2
0900700011566027,370,018,1,7,8
0900700011566026,371,017,0,5,9
0900700011566025,371,017,0,9,7
0900700011566017,371,017,2,8,13
0900700011566015,370,017,2,25,24
0900700011513030,1395,016,0,1,4
0900700011513029,1335,016,1,4,1
0900700011513025,1395,017,4,5,2
0900700011513024,1395,017,1,3,6
0900700011513023,1395,017,0,3,6
0900700011513022,1395,017,1,5,5
0900700011513021,1395,017,0,4,7
0900700011513020,1395,016,1,2,2
0900700011513017,1395,017,4,5,7
0900700011566028,370,018,0,2,0
0900700011513016,1395,017,5,3,7
0900700011513013,1395,017,5,6,11
0900700011513011,1395,016,3,3,2
0900700011513009,1335,017,6,4,4
0900700011513007,1335,017,0,2,6
0900700011513006,1395,017,3,18,12
0900700011513032,1388,016,0,0,16
0900700011513003,1395,017,0,1,2
0900700011509017,1395,0114,4,3,5
0900700011509016,1395,0114,0,10,3
0900700011509015,1395,0114,0,1,2
0900700011509014,1395,0114,2,2,1
0900700011509013,1395,0114,1,3,3
0900700011509010,1335,0114,1,7,3
0900700011509008,1335,0114,5,4,6
0900700011509007,1335,0114,2,4,1
0900700011509006,1395,0114,6,5,2
0900700011509005,1395,0114,2,5,8
0900700011509003,1395,0114,3,4,5
0900700011509002,1395,0114,4,6,5
0900700011509001,1395,0114,4,4,2
0900700011496032,1396,019,0,1,1
0900700011496031,1396,019,0,2,0
0900700011496027,1385,019,0,3,3
0900700011496026,1396,019,0,0,2
0900700011496024,1396,019,1,96,31
0900700011496019,1385,019,0,3,1
0900700011496018,1385,019,0,1,4
0900700011496017,1396,019,0,3,7
0900700011496016,1385,019,1,5,8
0900700011496015,1385,019,0,2,1
0900700011496014,1385,019,0,1,0
0900700011496010,1385,019,0,2,1
0900700011496009,1385,019,0,1,0
0900700011496008,1385,019,0,0,0
0900700011496007,1385,019,0,0,1
0900700011477013,1408,0110,1,0,0
0900700011477010,1408,0110,0,0,0
0900700011477005,1408,0110,0,1,0
0900700011477004,1408,0110,0,2,2
0900700011477003,1408,0110,0,0,1
0900700011477002,1408,0110,0,0,0
0900700011462024,1383,0114,1,0,0
0900700011462023,1383,0114,0,0,6
0900700011462019,1383,0114,0,1,8
0900700011462016,1383,0114,0,0,3
0900700011462015,1383,0114,1,4,3
0900700011462014,1383,0114,0,2,4
0900700011462007,1383,0114,1,3,3
0900700011462006,1383,0114,0,2,4
0900700011458018,1375,0115,0,5,6
0900700011458017,1375,0115,1,3,8
0900700011443022,1375,0115,0,0,4
0900700011443021,1375,0115,2,6,4
0900700011443020,1375,0115,0,2,2
0900700011443014,1375,0115,0,1,1
0900700011443013,1375,0115,0,0,0
0900700011443012,1375,0115,0,1,3
0900700011443010,1375,0115,0,1,0
0900700011443006,1375,0115,0,1,2
0900700011443004,1375,0115,0,1,0
0900700011443003,1375,0115,0,0,2
0900700011443001,1375,0115,0,0,6
0900700011439021,1375,0115,0,0,2
0900700011439015,1375,0115,0,0,0
0900700011439014,1375,0115,0,2,2
0900700011439013,1375,0115,0,0,0
0900700011439009,1375,0115,1,0,3
0900700011439007,1375,0115,1,2,4
0900700011424020,1415,011,0,3,0
0900700011424019,1415,011,1,3,3
0900700011424018,1415,011,3,2,0
0900700011424017,1414,011,1,3,5
0900700011424016,1414,011,1,6,9
0900700011424015,1414,011,2,60,26
090070001141A026,1412,012,0,2,2
090070001141A022,1414,011,2,5,5
090070001141A021,1414,011,1,1,3
090070001141A019,1414,011,0,3,3
090070001141A017,1414,011,0,13,39
090070001141A009,1414,011,0,0,6
090070001141A008,1414,011,2,5,6
090070001141A007,1414,011,0,9,9
090070001141A004,1414,011,0,3,3
090070001141A003,1414,011,1,6,2
0900700011354028,369,018,5,2,3
0900700011354027,369,018,2,1,0
0900700011462017,1383,0114,0,2,7
0900700011354017,369,018,1,3,1
0900700011354016,369,018,0,6,8
0900700011354015,369,018,0,12,11
0900700011354014,369,018,7,6,7
0900700011354011,369,018,0,0,0
0900700011354010,369,018,1,1,4
0900700011354009,369,018,0,6,11
0900700011354008,369,018,4,7,15
0900700011354007,369,018,1,2,5
0900700011354006,369,018,2,3,10
0900700011354001,369,018,3,5,7
090070001134A035,406,0110,0,41,28
090070001134A034,405,014,1,4,0
090070001134A028,405,014,2,2,5
0900700011354018,369,018,1,2,1
090070001134A026,405,014,1,4,1
090070001134A018,405,014,1,1,2
090070001134A017,405,014,2,11,7
090070001134A016,405,014,0,18,5
090070001134A015,405,014,0,5,4
0900700011284023,1383,0114,0,2,0
0900700011284020,1383,0114,0,0,1
0900700011284019,1383,0114,2,10,3
0900700011284018,1383,0114,0,3,1
0900700011284017,1383,0114,0,1,1
0900700011284010,1383,0114,0,0,3
0900700011284009,1383,0114,0,4,5
0900700011284008,1383,0114,0,2,3
0900700011284007,1383,0114,1,6,7
0900700011284006,1383,0114,0,2,1
0900700011284002,1383,0114,0,2,1
090070001127A023,1383,0114,1,108,37
090070001127A022,1383,0114,0,2,0
090070001127A014,1383,0114,0,5,5
090070001127A012,1383,0114,0,1,1
090070001127A011,1383,0114,1,0,1
090070001127A004,1383,0114,0,0,7
090070001127A003,1383,0114,0,0,2
090070001127A002,1383,0114,1,1,2
090070001127A001,1383,0114,0,2,5
0900700011265051,1375,0115,0,3,0
0900700011265032,1375,0115,0,1,0
0900700011265031,1364,0116,0,1,0
0900700011265029,1375,0115,1,1,2
0900700011265026,1375,0115,1,1,1
0900700011265025,1364,0116,0,3,2
0900700011265018,1364,0116,0,2,4
0900700011814027,1455,011,0,3,2
0900700011814026,1455,011,1,11,13
0900700011814025,1455,011,0,2,1
0900700011814024,1455,011,0,2,0
0900700011814023,1455,011,2,1,2
0900700011814014,1455,011,3,14,8
0900700011814013,1455,011,1,2,0
0900700011814012,1455,011,1,3,1
0900700011814011,1455,011,2,1,4
0900700011763025,1416,013,5,28,25
0900700011763024,1416,013,1,1,4
0900700011763023,1416,0114,2,2,7
0900700011763019,1416,013,0,2,1
0900700011763018,1416,013,4,24,10
0900700011763017,1416,013,1,22,26
0900700011763016,1416,013,0,2,4
0900700011763011,1416,013,1,3,10
0900700011763010,1416,013,1,2,5
0900700011763009,1416,013,4,7,6
0900700011763007,1416,013,1,6,12
0900700011763002,1416,013,4,11,11
0900700011763001,1416,013,7,11,4
0900700011763027,1416,013,0,0,3
